"Date","Price","Open","High","Low","Vol.","Change %"
"01/06/2012","21.720","21.720","21.720","21.720","0.09K","-0.32%"
"01/05/2012","21.790","21.800","21.800","21.800","0.02K","-0.37%"
"01/04/2012","21.870","21.870","21.870","21.870","","1.25%"
"01/03/2012","21.600","21.700","21.700","21.700","0.01K","-3.14%"
"12/30/2011","22.300","22.350","22.350","22.350","","1.13%"
"12/29/2011","22.050","22.030","22.100","22.000","0.11K","-1.78%"
"12/28/2011","22.450","22.650","22.650","22.600","0.28K","-2.18%"
"12/23/2011","22.950","22.950","22.950","22.950","0.19K","-0.86%"
"12/22/2011","23.150","23.150","23.150","23.150","0.37K","0.22%"
"12/21/2011","23.100","22.900","23.050","22.900","0.03K","-0.43%"
"12/20/2011","23.200","23.050","23.050","23.050","0.05K","1.44%"
"12/19/2011","22.870","22.850","22.900","22.850","0.09K","-1.08%"
"12/16/2011","23.120","23.120","23.120","23.120","","-0.69%"
"12/15/2011","23.280","23.250","23.250","23.250","0.01K","-0.72%"
"12/14/2011","23.450","23.600","23.600","23.600","0.01K","-1.51%"
"12/13/2011","23.810","23.850","23.850","23.850","0.40K","1.28%"
"12/12/2011","23.510","23.510","23.510","23.510","","-1.88%"
"12/09/2011","23.960","23.950","23.950","23.950","0.05K","2.00%"
"12/08/2011","23.490","23.490","23.490","23.490","","1.64%"
"12/07/2011","23.110","22.950","22.950","22.950","0.27K","1.14%"
"12/06/2011","22.850","22.850","22.850","22.850","0.01K","-0.44%"
"12/05/2011","22.950","22.950","22.950","22.950","0.03K","-1.25%"
"12/02/2011","23.240","23.240","23.240","23.240","","-0.04%"
"12/01/2011","23.250","23.300","23.300","23.300","0.01K","-2.23%"
"11/30/2011","23.780","23.700","24.000","23.700","0.02K","1.19%"
"11/29/2011","23.500","23.650","23.650","23.500","0.28K","-0.93%"
"11/28/2011","23.720","23.900","23.900","23.900","0.18K","-0.92%"
"11/25/2011","23.940","23.850","23.950","23.850","0.09K","-0.33%"
"11/24/2011","24.020","24.050","24.050","24.050","0.18K","-0.87%"
"11/23/2011","24.230","24.230","24.230","24.230","","-0.49%"
"11/22/2011","24.350","24.400","24.400","24.300","0.03K","-0.41%"
"11/21/2011","24.450","24.550","24.550","24.400","0.02K","0.41%"
"11/18/2011","24.350","24.350","24.350","24.350","0.10K","-0.73%"
"11/17/2011","24.530","24.600","24.600","24.600","0.04K","-1.01%"
"11/16/2011","24.780","24.780","24.780","24.780","","0.20%"
"11/15/2011","24.730","24.700","24.700","24.700","0.14K","0.32%"
"11/14/2011","24.650","24.650","24.650","24.650","","-0.60%"
"11/11/2011","24.800","24.750","24.850","24.750","0.03K","-1.00%"
"11/10/2011","25.050","25.150","25.150","24.900","0.07K","-0.71%"
"11/09/2011","25.230","25.100","25.300","25.010","0.74K","-1.52%"
"11/08/2011","25.620","25.900","26.000","25.650","0.35K","-1.84%"
"11/07/2011","26.100","26.050","26.200","26.050","0.10K","3.20%"
"11/04/2011","25.290","25.350","25.350","25.350","0.01K","0.08%"
"11/03/2011","25.270","25.100","25.100","25.100","0.03K","0.48%"
"11/02/2011","25.150","25.250","25.250","25.250","0.01K","-1.76%"
"11/01/2011","25.600","25.600","25.600","25.600","","-0.39%"
"10/31/2011","25.700","25.650","25.650","25.650","0.05K","4.64%"
"10/28/2011","24.560","24.560","24.560","24.560","0.22K","-0.93%"
"10/27/2011","24.790","24.790","24.790","24.790","1.41K","0.77%"
"10/26/2011","24.600","24.550","24.550","24.500","0.10K","-1.32%"
"10/25/2011","24.930","24.930","24.930","24.930","0.84K","-2.35%"
"10/24/2011","25.530","25.400","25.400","25.350","0.11K","0.31%"
"10/21/2011","25.450","25.450","25.450","25.450","0.01K","1.68%"
"10/20/2011","25.030","24.950","24.950","24.950","0.06K","-0.16%"
"10/19/2011","25.070","25.070","25.070","25.070","0.01K","-0.83%"
"10/18/2011","25.280","25.280","25.280","25.280","0.06K","-1.63%"
"10/17/2011","25.700","25.700","25.700","25.700","0.18K","0.00%"
"10/14/2011","25.700","25.700","25.700","25.700","0.09K","0.78%"
"10/13/2011","25.500","25.500","25.500","25.500","0.06K","-2.86%"
"10/12/2011","26.250","26.250","26.250","26.250","0.07K","0.00%"
"10/11/2011","26.250","26.250","26.250","26.250","0.10K","0.81%"
"10/10/2011","26.040","25.950","25.950","25.950","0.01K","1.52%"
"10/07/2011","25.650","25.700","25.700","25.700","0.02K","-2.10%"
"10/06/2011","26.200","26.200","26.200","26.200","","-1.80%"
"10/05/2011","26.680","26.550","26.550","26.550","0.03K","-1.08%"
"10/04/2011","26.970","26.970","26.970","26.970","","1.28%"
"10/03/2011","26.630","26.630","26.630","26.630","","-0.30%"
"09/30/2011","26.710","26.710","26.710","26.710","","9.24%"
"09/29/2011","24.450","24.600","24.600","24.600","0.12K","-0.81%"
"09/28/2011","24.650","24.750","24.750","24.750","0.06K","2.45%"
"09/27/2011","24.060","24.060","24.060","24.060","0.03K","0.25%"
"09/26/2011","24.000","24.050","24.050","24.050","0.35K","-3.85%"
"09/23/2011","24.960","24.650","24.700","24.650","0.14K","-0.24%"
"09/22/2011","25.020","25.020","25.020","25.020","","-0.83%"
"09/21/2011","25.230","25.230","25.230","25.230","","-1.29%"
"09/20/2011","25.560","25.560","25.560","25.560","","0.55%"
"09/19/2011","25.420","25.420","25.420","25.420","","0.36%"
"09/16/2011","25.330","25.330","25.330","25.330","","-1.82%"
"09/15/2011","25.800","25.800","25.800","25.800","","0.66%"
"09/14/2011","25.630","25.630","25.630","25.630","","-0.85%"
"09/13/2011","25.850","25.850","25.850","25.850","0.01K","-1.90%"
"09/12/2011","26.350","26.350","26.350","26.350","","-1.68%"
"09/09/2011","26.800","26.800","26.800","26.800","","-1.11%"
"09/08/2011","27.100","27.100","27.100","27.100","0.02K","2.11%"
"09/07/2011","26.540","26.540","26.540","26.540","","0.34%"
"09/06/2011","26.450","26.450","26.450","26.450","","0.84%"
"09/05/2011","26.230","26.150","26.150","26.150","0.03K","0.88%"
"09/02/2011","26.000","26.000","26.000","26.000","0.01K","-2.26%"
"09/01/2011","26.600","26.600","26.600","26.600","","-1.52%"
"08/31/2011","27.010","27.010","27.010","27.010","0.02K","10.02%"
"08/30/2011","24.550","24.550","24.550","24.550","0.19K","4.03%"
"08/26/2011","23.600","22.850","22.850","22.850","0.45K","3.06%"
"08/25/2011","22.900","23.350","23.350","23.150","0.20K","-1.72%"
"08/24/2011","23.300","23.300","23.300","23.300","0.43K","1.44%"
"08/23/2011","22.970","22.700","22.700","22.700","0.01K","1.55%"
"08/22/2011","22.620","22.620","22.620","22.620","","1.94%"
"08/19/2011","22.190","22.190","22.190","22.190","","-0.76%"
"08/18/2011","22.360","22.360","22.360","22.360","","0.09%"
"08/17/2011","22.340","22.340","22.340","22.340","","2.15%"
"08/16/2011","21.870","21.870","21.870","21.870","","-0.32%"
"08/15/2011","21.940","21.940","21.940","21.940","","-0.45%"
"08/12/2011","22.040","22.040","22.040","22.040","0.01K","0.69%"
"08/11/2011","21.890","21.890","21.890","21.890","0.02K","0.51%"
"08/10/2011","21.780","21.780","21.780","21.780","","-0.73%"
"08/09/2011","21.940","21.940","21.940","21.940","0.01K","1.72%"
"08/08/2011","21.570","21.570","21.570","21.570","","0.37%"
"08/05/2011","21.490","21.490","21.490","21.490","0.01K","0.33%"
"08/04/2011","21.420","21.420","21.420","21.420","","-0.97%"
"08/03/2011","21.630","21.630","21.630","21.630","0.02K","-0.55%"
"08/02/2011","21.750","21.750","21.750","21.750","0.01K","-0.37%"
"08/01/2011","21.830","21.830","21.830","21.830","","-2.02%"
"07/29/2011","22.280","22.280","22.280","22.280","","4.60%"
"07/28/2011","21.300","21.300","21.300","21.300","","0.19%"
"07/27/2011","21.260","21.260","21.260","21.260","0.01K","-0.65%"
"07/26/2011","21.400","21.400","21.400","21.400","0.02K","-0.74%"
"07/25/2011","21.560","21.500","21.500","21.500","0.67K","-0.46%"
"07/22/2011","21.660","21.750","21.750","21.750","0.28K","-0.91%"
"07/21/2011","21.860","21.850","21.850","21.850","0.02K","-0.41%"
"07/20/2011","21.950","21.950","21.950","21.950","","0.46%"
"07/19/2011","21.850","21.850","21.850","21.850","","-0.50%"
"07/18/2011","21.960","21.960","21.960","21.960","","0.50%"
"07/15/2011","21.850","21.850","21.850","21.850","","0.51%"
"07/14/2011","21.740","21.740","21.740","21.740","","-0.59%"
"07/13/2011","21.870","21.870","21.870","21.870","","-0.36%"
"07/12/2011","21.950","21.950","21.950","21.950","","0.69%"
"07/11/2011","21.800","21.850","21.850","21.850","0.07K","-1.04%"
"07/08/2011","22.030","22.030","22.030","22.030","0.02K","-0.86%"
"07/07/2011","22.220","22.220","22.220","22.220","0.01K","1.09%"
"07/06/2011","21.980","21.980","21.980","21.980","0.02K","-0.23%"
"07/05/2011","22.030","22.030","22.030","22.030","0.01K","0.46%"
"07/04/2011","21.930","21.930","21.930","21.930","0.01K","0.64%"
"07/01/2011","21.790","21.790","21.790","21.790","","-2.33%"
"06/30/2011","22.310","22.310","22.310","22.310","","-0.13%"
"06/29/2011","22.340","22.100","22.250","22.100","0.06K","1.04%"
"06/28/2011","22.110","22.110","22.110","22.110","","0.50%"
"06/27/2011","22.000","22.050","22.050","22.050","0.02K","-0.95%"
"06/24/2011","22.210","22.210","22.210","22.210","","-1.29%"
"06/23/2011","22.500","22.550","22.550","22.550","0.28K","-0.44%"
"06/22/2011","22.600","22.600","22.600","22.600","0.56K","-0.48%"
"06/21/2011","22.710","22.710","22.710","22.710","0.12K","0.13%"
"06/20/2011","22.680","22.680","22.680","22.680","0.01K","-1.00%"
"06/17/2011","22.910","22.910","22.910","22.910","","-0.04%"
"06/16/2011","22.920","22.920","22.920","22.920","0.01K","-1.12%"
"06/15/2011","23.180","23.180","23.180","23.180","0.03K","-0.43%"
"06/14/2011","23.280","23.280","23.280","23.280","0.01K","-0.47%"
"06/13/2011","23.390","23.390","23.390","23.390","","1.70%"
"06/10/2011","23.000","23.000","23.000","23.000","0.01K","0.00%"
"06/09/2011","23.000","23.000","23.000","23.000","","0.22%"
"06/08/2011","22.950","22.950","22.950","22.950","","-0.04%"
"06/07/2011","22.960","22.950","22.950","22.950","0.01K","0.31%"
"06/06/2011","22.890","22.890","22.890","22.890","","-0.91%"
"06/03/2011","23.100","23.100","23.100","23.100","","0.48%"
"06/02/2011","22.990","22.990","22.990","22.990","","-0.95%"
"06/01/2011","23.210","23.210","23.210","23.210","","-1.94%"
"05/31/2011","23.670","23.670","23.670","23.670","","0.81%"
"05/27/2011","23.480","23.480","23.480","23.480","0.01K","1.03%"
"05/26/2011","23.240","23.250","23.250","23.250","0.37K","-0.30%"
"05/25/2011","23.310","23.310","23.310","23.310","0.09K","0.56%"
"05/24/2011","23.180","23.180","23.180","23.180","0.01K","-0.26%"
"05/23/2011","23.240","23.200","23.200","23.200","0.01K","0.09%"
"05/20/2011","23.220","23.220","23.220","23.220","0.49K","0.61%"
"05/19/2011","23.080","23.080","23.080","23.080","","0.13%"
"05/18/2011","23.050","23.050","23.050","23.050","0.01K","0.13%"
"05/17/2011","23.020","23.020","23.020","23.020","0.06K","-0.35%"
"05/16/2011","23.100","23.100","23.100","23.100","","1.32%"
"05/13/2011","22.800","22.800","22.800","22.800","","-1.77%"
"05/12/2011","23.210","23.210","23.210","23.210","","-0.51%"
"05/11/2011","23.330","23.330","23.330","23.330","","0.69%"
"05/10/2011","23.170","23.170","23.170","23.170","","2.39%"
"05/09/2011","22.630","22.630","22.630","22.630","","3.10%"
"05/06/2011","21.950","21.950","21.950","21.950","0.03K","0.32%"
"05/05/2011","21.880","21.880","21.880","21.880","0.01K","-0.23%"
"05/04/2011","21.930","21.930","21.930","21.930","0.01K","-0.32%"
"05/03/2011","22.000","22.000","22.000","22.000","","-4.76%"
"04/29/2011","23.100","23.100","23.100","23.100","","0.43%"
"04/28/2011","23.000","23.000","23.000","23.000","0.01K","3.05%"
"04/27/2011","22.320","22.050","22.100","22.050","0.05K","2.15%"
"04/26/2011","21.850","22.500","22.500","22.500","0.05K","-3.23%"
"04/21/2011","22.580","22.580","22.580","22.580","0.49K","-1.95%"
"04/20/2011","23.030","23.030","23.030","23.030","","0.00%"
"04/19/2011","23.030","22.950","22.950","22.950","0.01K","0.61%"
"04/18/2011","22.890","22.900","22.900","22.900","0.05K","-1.72%"
"04/15/2011","23.290","23.290","23.290","23.290","0.01K","0.52%"
"04/14/2011","23.170","23.170","23.170","23.170","0.01K","0.17%"
"04/13/2011","23.130","23.130","23.130","23.130","","-2.28%"
"04/12/2011","23.670","23.670","23.670","23.670","","-0.96%"
"04/11/2011","23.900","23.900","23.900","23.900","0.02K","0.13%"
"04/08/2011","23.870","23.870","23.870","23.870","","0.55%"
"04/07/2011","23.740","23.740","23.740","23.740","0.01K","-0.38%"
"04/06/2011","23.830","23.830","23.830","23.830","0.01K","-1.57%"
"04/05/2011","24.210","24.210","24.210","24.210","","-1.78%"
"04/04/2011","24.650","24.650","24.650","24.650","0.01K","-0.92%"
"04/01/2011","24.880","24.880","24.880","24.880","0.06K","-0.08%"
"03/31/2011","24.900","24.900","24.900","24.900","","6.05%"
"03/30/2011","23.480","23.480","23.480","23.480","","-2.09%"
"03/29/2011","23.980","23.980","23.980","23.980","","-2.08%"
"03/28/2011","24.490","24.100","24.100","24.000","0.04K","0.74%"
"03/25/2011","24.310","24.310","24.310","24.310","0.01K","-1.70%"
"03/24/2011","24.730","24.730","24.730","24.730","","0.20%"
"03/23/2011","24.680","24.680","24.680","24.680","","0.49%"
"03/22/2011","24.560","24.560","24.560","24.560","","2.38%"
"03/21/2011","23.990","23.990","23.990","23.990","","-1.72%"
"03/18/2011","24.410","24.410","24.410","24.410","0.01K","-2.05%"
"03/17/2011","24.920","24.920","24.920","24.920","","-3.30%"
"03/16/2011","25.770","25.770","25.770","25.770","","0.23%"
"03/15/2011","25.710","25.200","25.200","25.200","0.01K","2.27%"
"03/14/2011","25.140","25.140","25.140","25.140","0.01K","5.63%"
"03/11/2011","23.800","23.800","23.800","23.800","0.01K","3.03%"
"03/10/2011","23.100","23.100","23.100","23.100","","-1.41%"
"03/09/2011","23.430","23.430","23.430","23.430","","1.03%"
"03/08/2011","23.190","23.190","23.190","23.190","0.01K","-1.78%"
"03/07/2011","23.610","23.610","23.610","23.610","","2.65%"
"03/04/2011","23.000","23.000","23.000","23.000","","1.77%"
"03/03/2011","22.600","22.600","22.600","22.600","","-0.57%"
"03/02/2011","22.730","22.730","22.730","22.730","","1.56%"
"03/01/2011","22.380","22.380","22.380","22.380","0.01K","1.22%"
"02/28/2011","22.110","22.110","22.110","22.110","0.01K","0.55%"
"02/25/2011","21.990","21.600","21.600","21.570","0.11K","0.37%"
"02/24/2011","21.910","22.150","22.150","22.100","0.11K","0.05%"
"02/23/2011","21.900","22.050","22.050","22.000","0.12K","0.09%"
"02/22/2011","21.880","21.880","21.880","21.880","0.01K","1.02%"
"02/21/2011","21.660","21.660","21.660","21.660","0.01K","2.17%"
"02/18/2011","21.200","21.200","21.200","21.200","0.01K","-0.47%"
"02/17/2011","21.300","21.300","21.300","21.300","0.01K","0.57%"
"02/16/2011","21.180","21.180","21.180","21.180","0.01K","-0.89%"
"02/15/2011","21.370","21.370","21.370","21.370","","-0.65%"
"02/14/2011","21.510","21.510","21.510","21.510","","-0.14%"
"02/11/2011","21.540","21.540","21.540","21.540","","1.36%"
"02/10/2011","21.250","21.100","21.250","21.100","0.06K","0.52%"
"02/09/2011","21.140","21.140","21.140","21.140","","-2.13%"
"02/08/2011","21.600","21.600","21.600","21.600","0.02K","-1.37%"
"02/07/2011","21.900","21.850","21.850","21.850","0.04K","-0.86%"
"02/04/2011","22.090","22.090","22.090","22.090","0.01K","-0.41%"
"02/03/2011","22.180","22.100","22.100","22.100","0.07K","1.79%"
"02/02/2011","21.790","21.790","21.790","21.790","","2.54%"
"02/01/2011","21.250","21.250","21.250","21.250","0.01K","0.57%"
"01/31/2011","21.130","21.130","21.130","21.130","","-0.75%"
"01/28/2011","21.290","21.290","21.290","21.290","0.01K","-1.21%"
"01/27/2011","21.550","21.550","21.550","21.550","0.06K","-1.15%"
"01/26/2011","21.800","21.500","21.600","21.500","0.13K","1.02%"
"01/25/2011","21.580","21.800","21.800","21.800","0.12K","-1.64%"
"01/24/2011","21.940","21.940","21.940","21.940","0.03K","-0.95%"
"01/21/2011","22.150","22.150","22.150","22.150","0.11K","-1.82%"
"01/20/2011","22.560","22.550","22.550","22.550","0.04K","-0.13%"
"01/19/2011","22.590","22.590","22.590","22.590","","-0.35%"
"01/18/2011","22.670","22.750","22.750","22.750","0.03K","0.71%"
"01/17/2011","22.510","22.510","22.510","22.510","0.06K","0.63%"
"01/14/2011","22.370","22.370","22.370","22.370","0.01K","-1.37%"
"01/13/2011","22.680","22.680","22.680","22.680","","-1.73%"
"01/12/2011","23.080","23.080","23.080","23.080","0.01K","1.99%"
"01/11/2011","22.630","22.630","22.630","22.630","","1.12%"
"01/10/2011","22.380","22.380","22.380","22.380","","-1.41%"
"01/07/2011","22.700","22.800","22.800","22.800","0.05K","-0.87%"
"01/06/2011","22.900","22.900","22.900","22.900","","1.78%"
"01/05/2011","22.500","22.500","22.500","22.500","0.28K","-1.36%"
"01/04/2011","22.810","22.810","22.810","22.810","","-5.16%"
"01/03/2011","24.050","24.050","24.050","24.050","","0.00%"
"12/31/2010","24.050","24.050","24.050","24.050","","-2.12%"
"12/30/2010","24.570","24.570","24.570","24.570","","2.20%"
"12/29/2010","24.040","24.040","24.040","24.040","","4.34%"
"12/24/2010","23.040","23.040","23.040","23.040","","0.83%"
"12/23/2010","22.850","22.850","22.850","22.850","0.06K","0.04%"
"12/22/2010","22.840","22.840","22.840","22.840","0.12K","0.40%"
"12/21/2010","22.750","22.750","22.750","22.750","","-1.17%"
"12/20/2010","23.020","23.600","23.600","23.500","0.16K","-1.62%"
"12/17/2010","23.400","23.350","23.350","23.350","0.18K","1.74%"
"12/16/2010","23.000","22.650","23.100","22.650","0.09K","3.09%"
"12/15/2010","22.310","22.310","22.310","22.310","","0.22%"
"12/14/2010","22.260","23.000","23.000","23.000","0.07K","-3.09%"
"12/13/2010","22.970","22.970","22.970","22.970","0.01K","-3.00%"
"12/10/2010","23.680","23.680","23.680","23.680","","-0.08%"
"12/09/2010","23.700","23.700","23.700","23.700","","-1.58%"
"12/08/2010","24.080","24.080","24.080","24.080","","2.60%"
"12/07/2010","23.470","23.470","23.470","23.470","","-0.97%"
"12/06/2010","23.700","23.700","23.700","23.700","","-0.42%"
"12/03/2010","23.800","23.800","23.800","23.800","0.01K","5.50%"
"12/02/2010","22.560","22.560","22.560","22.560","","0.00%"
"12/01/2010","22.560","22.560","22.560","22.560","","3.06%"
"11/30/2010","21.890","21.890","21.890","21.890","0.13K","0.37%"
"11/29/2010","21.810","21.810","21.810","21.810","0.03K","4.35%"
"11/26/2010","20.900","20.900","20.900","20.900","0.08K","1.31%"
"11/25/2010","20.630","20.630","20.630","20.630","","-1.29%"
"11/24/2010","20.900","20.750","20.750","20.750","0.51K","1.90%"
"11/23/2010","20.510","20.510","20.510","20.510","","-1.77%"
"11/22/2010","20.880","20.050","20.800","20.050","0.07K","6.97%"
"11/19/2010","19.520","19.520","19.520","19.520","","0.36%"
"11/18/2010","19.450","19.450","19.450","19.450","","0.52%"
"11/17/2010","19.350","19.350","19.350","19.350","0.01K","0.10%"
"11/16/2010","19.330","19.330","19.330","19.330","","-0.82%"
"11/15/2010","19.490","19.490","19.490","19.490","0.03K","3.45%"
"11/12/2010","18.840","18.840","18.840","18.840","","1.13%"
"11/11/2010","18.630","18.630","18.630","18.630","","0.54%"
"11/10/2010","18.530","18.530","18.530","18.530","","0.71%"
"11/09/2010","18.400","18.400","18.400","18.400","","0.22%"
"11/08/2010","18.360","18.360","18.360","18.360","","-1.34%"
"11/05/2010","18.610","18.610","18.610","18.610","","-1.12%"
"11/04/2010","18.820","18.820","18.820","18.820","","-0.42%"
"11/03/2010","18.900","18.900","18.900","18.900","","0.48%"
"11/02/2010","18.810","18.810","18.810","18.810","","0.86%"
"11/01/2010","18.650","18.650","18.650","18.650","0.03K","-1.11%"
"10/29/2010","18.860","18.860","18.860","18.860","","-0.11%"
